 "g" , "hw" , "pos" , "sub" , "f" ,
 "http://faclair.ac.uk/sources/Seotal" , "farsaingeachd" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "farsaingeachdan" ,
 "http://faclair.ac.uk/sources/Seotal" , "fasgadh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "fasgaidhean" ,
 "http://faclair.ac.uk/sources/Seotal" , "feachd" , "http://faclair.ac.uk/meta/noun" , "http://www.w3.org/2000/01/rdf-schema#label" , "feachdan" ,
 "http://faclair.ac.uk/sources/Seotal" , "feadag" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "feadagan" ,
 "http://faclair.ac.uk/sources/Seotal" , "feallsanachd" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "feallsanachdan" ,
 "http://faclair.ac.uk/sources/Seotal" , "feamainist" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "feamainistean" ,
 "http://faclair.ac.uk/sources/Seotal" , "fear-tàileisg" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "fir-tàileisg" ,
 "http://faclair.ac.uk/sources/Seotal" , "feart" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "feartan" ,
 "http://faclair.ac.uk/sources/Seotal" , "feart" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "feartan" ,
 "http://faclair.ac.uk/sources/Seotal" , "feum" , "http://faclair.ac.uk/meta/noun" , "http://www.w3.org/2000/01/rdf-schema#label" , "feuman" ,
 "http://faclair.ac.uk/sources/Seotal" , "feur" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "feuran" ,
 "http://faclair.ac.uk/sources/Seotal" , "feòil-itheadair" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "feòil-itheadairean" ,
 "http://faclair.ac.uk/sources/Seotal" , "feòrag" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "feòragan" ,
 "http://faclair.ac.uk/sources/Seotal" , "fiabhras" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "fiabhrasan" ,
 "http://faclair.ac.uk/sources/Seotal" , "fiacail" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "fiaclan" ,
 "http://faclair.ac.uk/sources/Seotal" , "fiacail-carbaid" , "http://faclair.ac.uk/meta/" , "http://www.w3.org/2000/01/rdf-schema#label" , "fiaclan-carbaid" ,
 "http://faclair.ac.uk/sources/Seotal" , "fiacail-crìche" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "fiaclan-crìche" ,
 "http://faclair.ac.uk/sources/Seotal" , "fiacail-cùil" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "fiaclan-cùil" ,
 "http://faclair.ac.uk/sources/Seotal" , "fiamh-dhath" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "fiamh-dhathan" ,
 "http://faclair.ac.uk/sources/Seotal" , "fiaradh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "fiaraidhean" ,
 "http://faclair.ac.uk/sources/Seotal" , "ficheadamh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "ficheadamhan" ,
 "http://faclair.ac.uk/sources/Seotal" , "figear" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "figearan" ,
 "http://faclair.ac.uk/sources/Seotal" , "fileamaid" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "fileamaidean" ,
 "http://faclair.ac.uk/sources/Seotal" , "filleadh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "fillidhean" ,
 "http://faclair.ac.uk/sources/Seotal" , "finale" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "finaleathan" ,
 "http://faclair.ac.uk/sources/Seotal" , "fionnan-feòir" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "fionnain-feòir" ,
 "http://faclair.ac.uk/sources/Seotal" , "fiseadh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "fisidhean" ,
 "http://faclair.ac.uk/sources/Seotal" , "fitheach" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "fithich" ,
 "http://faclair.ac.uk/sources/Seotal" , "fiùg" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "fiùgan" ,
 "http://faclair.ac.uk/sources/Seotal" , "flaiseadh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "flaisidhean" ,
 "http://faclair.ac.uk/sources/Seotal" , "flùr" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "flùraichean" ,
 "http://faclair.ac.uk/sources/Seotal" , "fo-bhuidheann" , "http://faclair.ac.uk/meta/noun" , "http://www.w3.org/2000/01/rdf-schema#label" , "fo-bhuidhnean" ,
 "http://faclair.ac.uk/sources/Seotal" , "fo-cheann" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "fo-chinn" ,
 "http://faclair.ac.uk/sources/Seotal" , "fo-làrach" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "fo-làraichean" ,
 "http://faclair.ac.uk/sources/Seotal" , "fo-phlanaid" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "fo-phlanaidean" ,
 "http://faclair.ac.uk/sources/Seotal" , "fo-roinneadh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "fo-roinnidhean" ,
 "http://faclair.ac.uk/sources/Seotal" , "foghar" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "foghair" ,
 "http://faclair.ac.uk/sources/Seotal" , "foileag" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "foileagan" ,
 "http://faclair.ac.uk/sources/Seotal" , "foillseachadh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "foillseachaidhean" ,
 "http://faclair.ac.uk/sources/Seotal" , "foirmle" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "foirmlean" ,
 "http://faclair.ac.uk/sources/Seotal" , "foirmle" , "http://faclair.ac.uk/meta/noun" , "http://www.w3.org/2000/01/rdf-schema#label" , "foirmlean" ,
 "http://faclair.ac.uk/sources/Seotal" , "foneataig" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "foneataigean" ,
 "http://faclair.ac.uk/sources/Seotal" , "fonn" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "fuinn" ,
 "http://faclair.ac.uk/sources/Seotal" , "forc(a)" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "forcaichean" ,
 "http://faclair.ac.uk/sources/Seotal" , "forsa" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "forsaichean" ,
 "http://faclair.ac.uk/sources/Seotal" , "fosail" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "fosailean" ,
 "http://faclair.ac.uk/sources/Seotal" , "fosfonat " , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "fosfonatan" ,
 "http://faclair.ac.uk/sources/Seotal" , "fras" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "frasan" ,
 "http://faclair.ac.uk/sources/Seotal" , "frasair" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "frasairean" ,
 "http://faclair.ac.uk/sources/Seotal" , "freagrachadh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "freagrachaidhean" ,
 "http://faclair.ac.uk/sources/Seotal" , "freumh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "freumhaichean" ,
 "http://faclair.ac.uk/sources/Seotal" , "freumh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "freumhan" ,
 "http://faclair.ac.uk/sources/Seotal" , "frèam" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "frèamaichean" ,
 "http://faclair.ac.uk/sources/Seotal" , "frèam" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "frèaman" ,
 "http://faclair.ac.uk/sources/Seotal" , "fuaim" , "http://faclair.ac.uk/meta/noun" , "http://www.w3.org/2000/01/rdf-schema#label" , "fuaimean" ,
 "http://faclair.ac.uk/sources/Seotal" , "fuaim-tarsainn" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "fuaimean-tarsainn" ,
 "http://faclair.ac.uk/sources/Seotal" , "fuaimneachadh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "fuaimneachaidhean" ,
 "http://faclair.ac.uk/sources/Seotal" , "fuaimreachadh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "fuaimreachaidhean" ,
 "http://faclair.ac.uk/sources/Seotal" , "fuasgladh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "fuasglaidhean" ,
 "http://faclair.ac.uk/sources/Seotal" , "fuincsean" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "fuincseanan" ,
 "http://faclair.ac.uk/sources/Seotal" , "funail" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "funailean" ,
 "http://faclair.ac.uk/sources/Seotal" , "fungas" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "fungasan" ,
 "http://faclair.ac.uk/sources/Seotal" , "fàidh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "fàidhean" ,
 "http://faclair.ac.uk/sources/Seotal" , "fàileadh-bodhaig" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "fàileidhean-bodhaig" ,
 "http://faclair.ac.uk/sources/Seotal" , "fàire" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "fàirean" ,
 "http://faclair.ac.uk/sources/Seotal" , "fàs-bheairt" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "fàs-bheairtean" ,
 "http://faclair.ac.uk/sources/Seotal" , "fèill" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "fèilltean" ,
 "http://faclair.ac.uk/sources/Seotal" , "fèis" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "fèisean" ,
 "http://faclair.ac.uk/sources/Seotal" , "fèith" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "fèithean" ,
 "http://faclair.ac.uk/sources/Seotal" , "fèith-fala" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "fèithean-fala" ,
 "http://faclair.ac.uk/sources/Seotal" , "fèith-lùthaidh" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "fèithean-lùthaidh" ,
 "http://faclair.ac.uk/sources/Seotal" , "fèitheag" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "fèitheagan" ,
 "http://faclair.ac.uk/sources/Seotal" , "fìdeag" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "fìdeagan" ,
 "http://faclair.ac.uk/sources/Seotal" , "fìrinn" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "fìrinnean" ,
 "http://faclair.ac.uk/sources/Seotal" , "fòram" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "fòraman" ,
 "http://faclair.ac.uk/sources/Seotal" , "fòrmat" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "fòrmatan" ,
 "http://faclair.ac.uk/sources/Seotal" , "gailearaidh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "gailearaidhean" ,
 "http://faclair.ac.uk/sources/Seotal" , "gaiseadh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "gaisidhean" ,
 "http://faclair.ac.uk/sources/Seotal" , "gaisgeach" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "gaisgich" ,
 "http://faclair.ac.uk/sources/Seotal" , "galan" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "galanan" ,
 "http://faclair.ac.uk/sources/Seotal" , "galar" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "galaran" ,
 "http://faclair.ac.uk/sources/Seotal" , "galliard" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "galliardan" ,
 "http://faclair.ac.uk/sources/Seotal" , "gamelan" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "gamelanan" ,
 "http://faclair.ac.uk/sources/Seotal" , "gaoisid" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "gaoisidean" ,
 "http://faclair.ac.uk/sources/Seotal" , "gas" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "gasaichean" ,
 "http://faclair.ac.uk/sources/Seotal" , "gas" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "gasan" ,
 "http://faclair.ac.uk/sources/Seotal" , "gath" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "gathan" ,
 "http://faclair.ac.uk/sources/Seotal" , "gavotte" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "gavotteathan" ,
 "http://faclair.ac.uk/sources/Seotal" , "gealach" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "gealaichean" ,
 "http://faclair.ac.uk/sources/Seotal" , "gealtaire" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "gealtairean" ,
 "http://faclair.ac.uk/sources/Seotal" , "geamhradh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "geamhraidhean" ,
 "http://faclair.ac.uk/sources/Seotal" , "geamsboc" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "geamsbocan" ,
 "http://faclair.ac.uk/sources/Seotal" , "gearradh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "gearraidhean" ,
 "http://faclair.ac.uk/sources/Seotal" , "geur-leanmhainn" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "geur-leanmhainnean" ,
 "http://faclair.ac.uk/sources/Seotal" , "geàrr-chunntas" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "geàrr-chunntasan" ,
 "http://faclair.ac.uk/sources/Seotal" , "geòlaiche" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "geòlaichean" ,
 "http://faclair.ac.uk/sources/Seotal" , "gigue" , "http://faclair.ac.uk/meta/noun" , "http://www.w3.org/2000/01/rdf-schema#label" , "giguean" ,
 "http://faclair.ac.uk/sources/Seotal" , "gine" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "gineachan" ,
 "http://faclair.ac.uk/sources/Seotal" , "gineadh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "ginidhean" ,
 "http://faclair.ac.uk/sources/Seotal" , "ginean" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "gineanan" ,
 "http://faclair.ac.uk/sources/Seotal" , "gineòm" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "gineòman" ,
 "http://faclair.ac.uk/sources/Seotal" , "giogabaidht" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "giogabaidhtean" ,
 "http://faclair.ac.uk/sources/Seotal" , "giomnospearam" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "giomnospearaman" ,
 "http://faclair.ac.uk/sources/Seotal" , "giorrachadh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "giorrachaidhean" ,
 "http://faclair.ac.uk/sources/Seotal" , "giotàr" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "giotàran" ,
 "http://faclair.ac.uk/sources/Seotal" , "giùlan" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "giùlanan" ,
 "http://faclair.ac.uk/sources/Seotal" , "glainne" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "glainneachan" ,
 "http://faclair.ac.uk/sources/Seotal" , "glainne" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "glainnichean" ,
 "http://faclair.ac.uk/sources/Seotal" , "glaodh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "glaodhan" ,
 "http://faclair.ac.uk/sources/Seotal" , "glasraiche" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "glasraichean" ,
 "http://faclair.ac.uk/sources/Seotal" , "gleadhar" , "http://faclair.ac.uk/meta/noun" , "http://www.w3.org/2000/01/rdf-schema#label" , "gleadhair" ,
 "http://faclair.ac.uk/sources/Seotal" , "gleus" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "gleusan" ,
 "http://faclair.ac.uk/sources/Seotal" , "gleus" , "http://faclair.ac.uk/meta/noun" , "http://www.w3.org/2000/01/rdf-schema#label" , "gleusan" ,
 "http://faclair.ac.uk/sources/Seotal" , "glissando" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "glissandothan" ,
 "http://faclair.ac.uk/sources/Seotal" , "glockenspiel" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "glockenspielean" ,
 "http://faclair.ac.uk/sources/Seotal" , "gluasad" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "gluasadan" ,
 "http://faclair.ac.uk/sources/Seotal" , "glutadh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "glutaidhean" ,
 "http://faclair.ac.uk/sources/Seotal" , "gnothachas" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "gnothachasan" ,
 "http://faclair.ac.uk/sources/Seotal" , "gnàth-ìomhaigh" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "gnàth-ìomhaighean" ,
 "http://faclair.ac.uk/sources/Seotal" , "gnàthas" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "gnàthasan" ,
 "http://faclair.ac.uk/sources/Seotal" , "gnè" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "gnèithean" ,
 "http://faclair.ac.uk/sources/Seotal" , "gnìomh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "gnìomhan" ,
 "http://faclair.ac.uk/sources/Seotal" , "gnìomh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "gnìomharan" ,
 "http://faclair.ac.uk/sources/Seotal" , "gnìomhachadh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "gnìomhachaidhean" ,
 "http://faclair.ac.uk/sources/Seotal" , "gnìomhair" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "gnìomhairean" ,
 "http://faclair.ac.uk/sources/Seotal" , "gob-adhairce" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "goban-adhairce" ,
 "http://faclair.ac.uk/sources/Seotal" , "gob-adhairce" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "guib-adhairce" ,
 "http://faclair.ac.uk/sources/Seotal" , "gobha" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "goibhnean" ,
 "http://faclair.ac.uk/sources/Seotal" , "gobhar" , "http://faclair.ac.uk/meta/noun" , "http://www.w3.org/2000/01/rdf-schema#label" , "gobhair" ,
 "http://faclair.ac.uk/sources/Seotal" , "gobhar" , "http://faclair.ac.uk/meta/noun" , "http://www.w3.org/2000/01/rdf-schema#label" , "goibhrean" ,
 "http://faclair.ac.uk/sources/Seotal" , "gobhar-fhiadhaich" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "goibhrean-fiadhaich" ,
 "http://faclair.ac.uk/sources/Seotal" , "goireas" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "goireasan" ,
 "http://faclair.ac.uk/sources/Seotal" , "goiriola" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "goiriolathan" ,
 "http://faclair.ac.uk/sources/Seotal" , "graf" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "grafaichean" ,
 "http://faclair.ac.uk/sources/Seotal" , "graf-bhlocaichean" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "grafaichean-bhlocaichean" ,
 "http://faclair.ac.uk/sources/Seotal" , "graf-bhogsaichean" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "grafaichean-bhogsaichean" ,
 "http://faclair.ac.uk/sources/Seotal" , "graf-cearcaill" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "grafaichean-cearcaill" ,
 "http://faclair.ac.uk/sources/Seotal" , "graf-cholbhan" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "grafaichean-cholbhan" ,
 "http://faclair.ac.uk/sources/Seotal" , "graifit" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "graifitean" ,
 "http://faclair.ac.uk/sources/Seotal" , "gram" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "gramaichean" ,
 "http://faclair.ac.uk/sources/Seotal" , "gram" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "graman" ,
 "http://faclair.ac.uk/sources/Seotal" , "gramaiche" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "gramaichean" ,
 "http://faclair.ac.uk/sources/Seotal" , "grian-stad" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "grian-stadan" ,
 "http://faclair.ac.uk/sources/Seotal" , "gruppetto" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "gruppettothan" ,
 "http://faclair.ac.uk/sources/Seotal" , "gràbhalachd" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "gràbhalachdan" ,
 "http://faclair.ac.uk/sources/Seotal" , "gràbhalaiche" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "gràbhalaichean" ,
 "http://faclair.ac.uk/sources/Seotal" , "gràineag" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "gràineagan" ,
 "http://faclair.ac.uk/sources/Seotal" , "gràs" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "gràsan" ,
 "http://faclair.ac.uk/sources/Seotal" , "guirean" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "guireanan" ,
 "http://faclair.ac.uk/sources/Seotal" , "guth" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "guthan" ,
 "http://faclair.ac.uk/sources/Seotal" , "guth-clèibh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "guthan-clèibh" ,
 "http://faclair.ac.uk/sources/Seotal" , "guth-meadhain" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "guthan-meadhain" ,
