"2","luchd-obrach","","a","labour force"
"2","luchd-obrach","","a","manpower"
"2","luchd-obrach","","a","staff"
"2","luchd-obrach","","a","staffing"
"2","luchd-obrach","","a","workforce"
"2","luchd-obrach a chur à dreuchd","","a","dismiss staff"
"2","luchd-obrach a tha ann","","a","existing staff"
"2","luchd-obrach air am fo-fhastadh","","a","seconded staff"
"2","luchd-obrach an dreuchd stiùiridh","","a","supervisory staff"
"2","luchd-obrach cuideachail","","a","ancillary staff"
"2","luchd-obrach fhastadh","","a","employ workers / staff"
"2","luchd-obrach gu h-iomlan","","a","workforce"
"2","luchd-obrach làn-ùine","","a","full-time staff"
"2","luchd-obrach oifis","","a","office staff"
"2","luchd-obrach pàighte dheth","","a","redundant staff"
"2","luchd-obrach riaghaltais ionadail","","a","local government staff"
"2","luchd-obrach sealach","","a","temporary staff"
"2","luchd-obrach sgileil","","a","skilled labour"
"2","luchd-obrach taice","","a","ancillary / support staff"
"2","luchd-obrach taiceil","","a","auxiliary staff"
"2","luchd-sgrùdaidh","","a","inspectorate"
"2","luchd-siubhail","","a","travelling people"
"2","luchd-taghaidh","","a","electorate"
"2","luchd-tèarainteachd","","a","security personnel"
"2","luchd-àicheidh","","a","'noes'"
"2","luchdachadh a-nuas","","a","download"
"2","luchdaich a-nuas","","a","download"
"2","lus","","a","plant (flora)"
"2","làidir","","a","extreme"
"2","làidir","","a","robust"
"2","làidir","","a","strong"
"2","làimhe","","a","handheld"
"2","làimhe","","a","wing"
"2","làimhe clì","","a","left-wing"
"2","làimhseachadh","","a","handling"
"2","làimhseachadh","","a","treatment"
"2","làimhseachadh co-ionann","","a","equal treatment"
"2","làimhseachadh fiosrachaidh","","a","information handling"
"2","làimhsich","","a","process"
"2","làithean suidhe","","a","sitting days"
"2","làitheil","","a","daily"
"2","làithreach","","a","current"
"2","làmh","","a","handheld"
"2","làmh","","a","wing"
"2","làmh an uachdar","","a","advantage"
"2","làmh chlì","","a","left wing"
"2","làmh chlì a’ phàrtaidh","","a","the left wing of the party"
"2","làmh dheas","","a","right wing"
"2","làmh dheas a’ phàrtaidh","","a","the right wing of the party"
"2","làmh-sgrìobhainn","","a","manuscript"
"2","làn-","","a","plenary"
"2","làn-","","a","wholehearted"
"2","làn-chalpa","","a","gross capital"
"2","làn-choinneamh","","a","plenary meeting"
"2","làn-chumhachd","","a","plenary power"
"2","làn-chumhachdach","","a","plenipotentiary"
"2","làn-chòir","","a","entitlement"
"2","làn-chòir fon lagh","","a","entitlement under the law"
"2","làn-dlighe-chomas","","a","plenary jurisdiction"
"2","làn-fhollais","","a","glare"
"2","làn-fhollaiseach","","a","glaring"
"2","làn-fhollaiseach","","a","high-profile"
"2","làn-phrothaid","","a","gross profit"
"2","làn-sgioba luchd-obrach","","a","staff complement"
"2","làn-sheisean","","a","plenary session"
"2","làn-smachd","","a","overall control"
"2","làn-thoradh dùthchail","","a","GDP"
"2","làn-thoradh dùthchail","","a","gross domestic product"
"2","làn-thoradh nàiseanta","","a","GNP"
"2","làn-thoradh nàiseanta","","a","gross national product"
"2","làn-thìde","","a","full-time"
"2","làn-tuarastal (a thaobh dreuchd)","","a","emoluments"
"2","làn-ùine","","a","full-time"
"2","lànachd","","a","fullness"
"2","lànaig bhusaichean","","a","bus lane"
"2","làr an t-Seòmair","","a","floor of the House (UK Parliament)"
"2","làrach","","a","site"
"2","làrach bhàn","","a","vacant site"
"2","làrach leasachaidh","","a","development site"
"2","làrach luchd-siubhail","","a","gypsy site"
"2","làrach oilthigh","","a","campus"
"2","làrach raon uaine","","a","green field site"
"2","làrach sgudail","","a","landfill site"
"2","làrach thogalaich","","a","building / construction site"
"2","làrach togail","","a","building / construction site"
"2","làrach togail","","a","pick-up area"
"2","làrach àrsaidh","","a","ancient monument"
"2","làrach-lìn","","a","website"
"2","làraidh sgudail","","a","refuse lorry / freighter"
"2","làthaireach","","a","present"
"2","lèigh-lann","","a","surgery"
"2","lèigh-lann dotair","","a","doctor’s surgery"
"2","lèir-laghadh","","a","amnesty"
"2","lèir-laghadh a bhuileachadh","","a","grant an amnesty"
"2","lèir-shealbhachd","","a","monopoly"
"2","lèirmheas coitcheann","","a","general review"
"2","lèirmheas cuideachail","","a","constructive criticism"
"2","lèirmheas leth-bhliadhnail","","a","biannual review"
"2","lèirmheas trast-bùird","","a","across-the-board review"
"2","lèirsinn","","a","ambition"
"2","lèirsinn","","a","vision"
"2","lèirsinn airson an ama ri teachd","","a","vision for the future"
"2","lèirsinn phoilitigeach","","a","political vision"
"2","lèirsinneach","","a","visionary"
"2","lìbhrig","","a","deliver"
"2","lìbhrig","","a","issue"
"2","lìbhrig (do)","","a","hand over"
"2","lìbhrig na th’ agad de dh’airgead","","a","hand over all your money"
"2","lìbhrigeadh luath","","a","express delivery"
"2","lìbhrigeadh seirbheis","","a","service delivery"
"2","lìbhrigeadh sgrìobhainn-chùirte","","a","delivery of a writ"
"2","lìbhrigeadh solar seirbheis","","a","service delivery"
"2","lìon","","a","complete"
"2","lìon","","a","web"
"2","lìon tele-chonaltraidh an riaghaltais","","a","government telecommunications network"
"2","lìonra","","a","network"
"2","lìonra fiosrachaidh","","a","information network"
"2","lìonra iomairt","","a","enterprise network"
"2","lìonra rathaidean","","a","road network"
"2","lìonra rèile","","a","rail network"
"2","lòdail","","a","unwieldy"
"2","lòn-gnothaich","","a","business lunch"
"2","lùghdachadh","","a","decrease"
"2","lùghdachadh","","a","derogation"
"2","lùghdachadh","","a","downturn"
"2","lùghdachadh","","a","reduction"
"2","lùghdachadh ann an dìteadh","","a","remission of sentence"
"2","lùghdachadh ann an àireimh-shluaigh","","a","population decline"
"2","lùghdachadh cìse","","a","tax reduction"
"2","lùghdachadh fuaim","","a","noise abatement"
"2","lùghdachaidhean bliadhna air bhliadhna","","a","year-on-year reductions"
"2","lùghdaich","","a","decrease"
"2","lùghdaich","","a","minimise"
"2","lùigeadh iad am ministear a nàrachadh","","a","they wish to embarrass the minister"
"2","lùigeadh iad am ministear a thàmailteachadh","","a","they wish to embarrass the minister"
"2","lùth","","a","energy"
"2","lùth niùclasach","","a","atomic energy"
"2","lùth teas","","a","thermal energy"
"2","lùth-èifeachdas","","a","energy efficiency"
"2","lùthmhor","","a","energetic"
"2","mac-samhail","","a","model"
"2","mach-obair","","a","outwork"
"2","macro-eaconamach","","a","macroeconomic"
"2","macro-eaconamas","","a","macroeconomics"
"2","mag (air)","","a","jeer"
"2","magadh","","a","jeering"
"2","maighstir lagha","","a","magistrate"
"2","maille","","a","slowdown"
"2","maireannach","","a","permanent"
"2","mairsinneach","","a","long-lasting"
"2","maitheanas coitcheann","","a","amnesty"
"2","malairt","","a","commerce"
"2","malairt","","a","trade"
"2","malairt","","a","transaction"
"2","malairt mhì-laghail","","a","trafficking"
"2","malairt mòr-reic","","a","wholesale trade"
"2","malairt-a-steach","","a","import trade"
"2","malairteach","","a","commercial"
"2","malairteach","","a","transactional"
"2","malairteachadh","","a","speculation (financial)"
"2","malairteachas","","a","commercialisation"
"2","malairtich","","a","interchange"
"2","malairtich","","a","speculate (financial)"
"2","malairtich","","a","trade"
"2","mall-lasach","","a","flame retardant"
"2","manadh","","a","prophecy"
"2","manaidseadh còmhdhail","","a","transport management"
"2","manaidseadh fearainn","","a","land management"
"2","manaidseadh lùtha","","a","energy management"
"2","manaidseadh sgudal cruaidh","","a","solid waste management"
"2","manaidseadh trafaig","","a","traffic management"
"2","manaidseadh tìde","","a","time management"
"2","manaidsear","","a","management (the personnel)"
"2","manaidsear","","a","manager"
"2","manaidsear cunnraidh","","a","contract manager"
"2","manaidsear gnothachais","","a","business manager"
"2","manaidsear iomairt","","a","campaign manager"
"2","manaidsear lìn","","a","web manager"
"2","manaidsear pròiseict","","a","project manager"
"2","manaidsear pàrtaidh","","a","party manager"
"2","manaidsear sgiobachd","","a","personnel manager"
"2","manaidsear às-mhalairt","","a","export manager"
"2","manaidsearan","","a","management (the personnel)"
"2","manaidsearan","","a","manager"
"2","mandat","","a","mandate"
"2","maoin","","a","fund"
"2","maoin air iasad","","a","leverage (finance)"
"2","maoin chuairtichte","","a","hedge fund"
"2","maoin chùl-stòir","","a","reserve fund"
"2","maoin co-phàighidh","","a","sinking fund"
"2","maoin cothruim","","a","access funds"
"2","maoin còmhraig","","a","fighting fund"
"2","maoin peinnseanachaidh","","a","superannuation / pension fund"
"2","maoin pheinnsein","","a","pension fund"
"2","maoin tuiteamais","","a","contingency fund"
"2","maoin urrais","","a","trust fund"
"2","maoin-tionnsgnaidh","","a","pump-priming"
"2","maoineachadh","","a","funding"
"2","maoineachadh","","a","grant"
"2","maoineachadh a rèir foirmle","","a","formula funding"
"2","maoineachadh a rèir formula","","a","formula funding"
"2","maoineachadh bhon taobh a-muigh","","a","external funding"
"2","maoineachadh calpa","","a","capital funding"
"2","maoineachadh co-ionann","","a","matched funding"
"2","maoineachadh do theachd-a-steach","","a","revenue funding"
"2","maoineachadh fo ìre iomchaidh","","a","underfunding"
"2","maoineachadh os cionn ìre iomchaidh","","a","overfunding"
"2","maoineachadh èiginn","","a","contingency funding"
"2","maoinean poblach","","a","public funds"
"2","maoinich","","a","fund"
"2","maoinich fo ìre iomchaidh","","a","underfund"
"2","maoinich os cionn ìre iomchaidh","","a","overfund"
"2","maoiniche","","a","financier"
"2","maonaichte os cionn ìre iomchaidh","","a","overfunded"
"2","maothachaidh","","a","mitigating"
"2","maothaich","","a","mitigate"
"2","mar a dhiùlt iad leigeil le","","a","their refusal to allow"
"2","mar a tha air a mhìneachadh anns na leanas","","a","as detailed below"
"2","mar a tha air a shoilleireachadh anns na leanas","","a","as detailed below"
"2","mar a tha clàraichte sna Gnàth Riaghailtean","","a","as laid down in Standing Orders"
"2","mar a tha deatamach","","a","as and when necessary"
"2","mar as roghnach le","","a","discretion (prerogative)"
"2","mar as roghnach leis a' chomataidh","","a","at the committee’s discretion"
"2","mar fhiachaibh","","a","incumbent"
"2","mar ro-ràdh don deasbad","","a","as a preamble to the debate"
"2","mar ro-shampall","","a","as a precedent"
"2","mar sin","","a","subsequently"
"2","mar thoradh air a’ mhìneachadh sin","","a","in the light of that explanation"
"2","margadh in-mhalairt","","a","import economy"
"2","margaiche","","a","stockbroker"
"2","margaid","","a","market"
"2","margaid a b' urrainnear faighinn","","a","potential market"
"2","margaid a-muigh","","a","export market"
"2","margaid airgid","","a","money market"
"2","margaid fhastachd","","a","labour market"
"2","margaid ionmhais","","a","financial market"
"2","margaid na dùthcha fhèin","","a","home market"
"2","margaid nan earrannan","","a","stock exchange"
"2","margaid nan earrannan","","a","stock market"
"2","margaid obrach","","a","job market"
"2","margaid obrach ionadail","","a","local labour market"
"2","margaid shingilte na h-Eòrpa","","a","single European market"
"2","margaid thall thairis","","a","foreign / overseas market"
"2","margaid togalaich is talmhainn","","a","property market"
"2","margaid às-mhalairt","","a","export market"
"2","margaideachd","","a","marketing"
"2","maslach","","a","sleazy"
"2","masladh","","a","sleaze"
"2","matamataig","","a","mathematics"
"2","math","","a","benefit"
"2","math","","a","good"
"2","math","","a","interest (general)"
"2","math a’ phobaill","","a","public good"
"2","math chloinne","","a","child welfare"
"2","mathas","","a","quality"
"2","mathas na dreuchd seo a chumail suas","","a","uphold the standards of this office"
"2","meadhain","","a","central"
"2","meadhain","","a","centre"
"2","meadhain","","a","medium"
"2","meadhan","","a","central"
"2","meadhan","","a","centre"
"2","meadhan","","a","medium"
"2","meadhan baile","","a","town / urban centre"
"2","meadhan cathair-bhaile","","a","city centre"
"2","meadhan modha","","a","procedural mechanism"
"2","meadhan-stiùirichean (raon phoblach)","","a","middle management (public sector)"
"2","meadhan-tuarastal","","a","middle-income"
"2","meadhan-ùine","","a","medium term"
"2","meadhanach","","a","central"
"2","meadhanach","","a","intermediate"
"2","meadhanachadh","","a","centralisation"
"2","meadhanachadh","","a","centralism"
"2","meadhanaich","","a","centralise"
"2","meadhanaichte","","a","centralised"
"2","meadhanan","","a","media"
"2","meadhanan","","a","press"
"2","meadhanan sòisealta","","a","social media"
"2","meal","","a","enjoy"
"2","meall","","a","mislead"
"2","meall-bhuidseat","","a","block budget"
"2","meall-bhòta","","a","block vote"
"2","meall-ghrant","","a","block grant"
"2","meall-thabhartas","","a","block grant"
"2","meallta","","a","misleading"
"2","mealltaireachd","","a","prevarication"
"2","mean air mhean","","a","incremental"
"2","mean air mhean","","a","piecemeal"
"2","meang-bhlàth","","a","half-hearted"
"2","mearachd","","a","blunder"
"2","mearachd","","a","error"
"2","mearachd","","a","fault"
"2","mearachd","","a","inaccuracy"
"2","mearachd","","a","mistake"
"2","mearachd a dhèanamh","","a","commit an error"
"2","mearachd a dhèanamh","","a","make a mistake"
"2","mearachd a dhèanamh","","a","mistake"
"2","mearachd a thaobh prionnsabail","","a","error of principle"
"2","mearachd làn-fhollaiseach","","a","glaring error"
"2","mearachd nach deach a dhèanamh a dheòin (neach)","","a","unintentional error"
"2","mearachd taidhpidh","","a","typing error"
"2","mearachdach","","a","inaccurate"
"2","mearachdach","","a","misguided"
"2","meas","","a","assess"
"2","meas","","a","count"
"2","meas","","a","evaluate"
"2","meas","","a","quantify"
"2","meas","","a","reckon"
"2","meas","","a","respect"
"2","meas fon luach","","a","underestimate"
"2","meas gun luach","","a","write off"
"2","measadair","","a","assessor"
"2","measadair cosgais","","a","quantity surveyor"
"2","measadh","","a","appraisal"
"2","measadh","","a","assessment"
"2","measadh","","a","evaluation"
"2","measadh airgid-thasgaidh","","a","investment appraisal"
"2","measadh bhon riaghladair","","a","regulatory appraisal"
"2","measadh bhon riaghlaiche","","a","regulatory appraisal"
"2","measadh bliadhnail","","a","annual evaluation"
"2","measadh buaidh air àrainneachd","","a","environmental impact assessment"
"2","measadh buile","","a","impact assessment"
"2","measadh chunnartan","","a","risk assessment"
"2","measadh coileanaidh","","a","performance appraisal"
"2","measadh comais","","a","assessment of potential (staff)"
"2","measadh cosgais","","a","quantity surveying"
"2","measadh cothromach","","a","an objective assessment"
"2","measadh eaconamach","","a","economic appraisal"
"2","measadh fheumalachdan","","a","needs assessment"
"2","measadh fon luach","","a","underestimate"
"2","measadh iarrtais","","a","demand assessment"
"2","measadh luach","","a","appraisal"
"2","measadh luach","","a","assessment"
"2","measadh luach","","a","evaluation"
"2","measadh luchd-obrach","","a","staff appraisal / assessment"
"2","measadh mionaideach","","a","stock-take"
"2","measadh mionaideach a dhèanamh air Seirbheis na Slàinte","","a","conduct a stock-take of the Health Service"
"2","measadh màil","","a","rent assessment"
"2","measadh neo-eisimeileach","","a","objective assessment"
"2","measadh obrach","","a","job evaluation"
"2","measadh prògraim","","a","programme evaluation"
"2","measadh pròiseict","","a","project appraisal / evaluation"
"2","measadh seilbh","","a","assessment of property"
"2","measadh sgiobachd","","a","personnel appraisal"
"2","measadh tairgse","","a","tender evaluation"
"2","measadh thogalaichean","","a","assessment of property"
"2","measadh àile","","a","air monitoring"
"2","measaire sgìreil","","a","district auditor"
"2","measarrachd a thaobh ionmhais","","a","financial restraint"
"2","measgachadh","","a","combination"
"2","measgachadh de shuidheachaidhean","","a","combination of circumstances"
"2","measgaichte","","a","miscellaneous"
"2","measgaichte","","a","sundry"
"2","measrachadh","","a","estimate"
"2","measrachadh air cosgais","","a","estimate of cost"
"2","measrachadh cosgais","","a","costing"
"2","measraich","","a","estimate"
"2","measraichte","","a","estimated"
"2","meidh-dhrochaid","","a","weighbridge"
"2","meidh-gas","","a","gas meter"
"2","meidh-phàircidh","","a","parking meter"
"2","meritocrasaidh","","a","meritocracy"
"2","meritocrataigeach","","a","meritocratic"
"2","meud làir","","a","floor area"
"2","meud na malairt","","a","volume of trade"
"2","meud na taice a mheasadh","","a","evaluate the strength of support"
"2","meudachadh","","a","extension"
"2","meudachadh","","a","salary increment (on salary scale)"
"2","meur-chlàr","","a","keyboard (computer)"
"2","meòrachadh air cuspair","","a","reflect on a matter"
"2","meòrachan","","a","memorandum"
"2","meòrachan leasachail","","a","supplementary memorandum"
"2","meòraich","","a","reflect"
"2","miann adhartais","","a","ambition"
"2","miannach air adhartas","","a","ambitious"
"2","mileanta","","a","militant"
"2","mileantach","","a","militant"
"2","mill","","a","compromise"
"2","mill","","a","wreck"
"2","milleadh àrainneachd","","a","environmental damage"
"2","millteach","","a","detrimental"
"2","millteach","","a","vicious"
"2","millteach air ar leas san fhad-ùine","","a","detrimental to our long-term interests"
"2","millteachd","","a","vandalism"
"2","milltear","","a","vandal"
"2","minigeachd","","a","frequency"
"2","minigeachd rèidio","","a","radio frequency"
"2","ministear","","a","minister (politics and religion)"
"2","ministreachd","","a","ministry"
"2","ministreil","","a","ministerial"
"2","miocrofon","","a","microphone"
"2","mion-atharrachadh","","a","modification"
"2","mion-atharrachadh reachdail","","a","statutory modification"
"2","mion-atharraich","","a","modify"
"2","mion-bhuidheann","","a","minority group"
"2","mion-cheasnachadh","","a","inquisition"
"2","mion-cheasnaiche","","a","inquisitor"
"2","mion-chomharrachadh","","a","specification"
"2","mion-chompanaidh","","a","small firm"
"2","mion-chànan","","a","lesser-used / minority language"
"2","mion-fharpais","","a","mini-competition"
"2","mion-fhiosrachadh","","a","brief"
"2","mion-fhiosrachadh a thoirt do neach-tagraidh","","a","brief a barrister"
"2","mion-leasachadh","","a","amendment"
"2","mion-leasachadh air tairgse","","a","amendment of a proposal"
"2","mion-leasaich","","a","amend"
"2","mion-leasaichte","","a","amended"
"2","mion-obraichean","","a","minor works"
"2","mion-sgrùdadh","","a","analysis"
"2","mion-sgrùdadh","","a","breakdown"
"2","mion-sgrùdadh","","a","scrutiny"
"2","mion-sgrùdadh air cosgaisean","","a","analysis / breakdown of costs"
"2","mion-sgrùdadh air dàta","","a","data analysis"
"2","mion-sgrùdadh a’ bhuidseit","","a","budget scrutiny"
"2","mion-sgrùdadh buaidh","","a","impact analysis"
"2","mion-sgrùdadh cosgais","","a","cost analysis"
"2","mion-sgrùdadh cosgais is buannachd","","a","cost-benefit analysis"
"2","mion-sgrùdadh dàta","","a","data analysis"
"2","mion-sgrùdadh eileamaid","","a","factor analysis"
"2","mion-sgrùdadh ionmhasail","","a","financial scrutiny"
"2","mion-sgrùdadh slighe riatanach","","a","critical path analysis"
"2","mion-teagasg","","a","brief"
"2","mionaideach","","a","detailed"
"2","mionaideach","","a","elaborate"
"2","mionaideach","","a","thorough"
"2","mionn","","a","oath"
"2","mionn-sgrìobhainn","","a","affidavit"
"2","mionnaich","","a","swear (on oath)"
"2","mionnan eithich","","a","perjury"
"2","misneachadh","","a","reassurance"
"2","misneachadh a thoirt","","a","give a reassurance"
"2","misneachail","","a","confident"
"2","misneachail","","a","reassuring"
"2","misneachd","","a","morale"
"2","misnich","","a","encourage"
"2","modail","","a","model"
"2","modail eaconamach","","a","economic model"
"2","modail eaconameatraig","","a","econometric model"
"2","modal","","a","module"
"2","modal air-loidhne","","a","e-learning module"
"2","modarat","","a","moderate"
"2","modaratach","","a","moderate"
"2","modh","","a","channel"
"2","modh","","a","channels"
"2","modh","","a","manner"
"2","modh","","a","procedure"
"2","modh","","a","procedures"
"2","modh","","a","process"
"2","modh","","a","processes"
"2","modh a chur air bhonn","","a","establish a procedure"
"2","modh a stèidheachadh","","a","establish a procedure"
"2","modh ath-thagraidh","","a","appeals procedure"
"2","modh casaideachaidh","","a","impeachment procedure"
"2","modh chainnte","","a","form of words"
"2","modh cho-dhùnaidh","","a","decision-making process"
"2","modh co-chomhairleachaidh","","a","consultation procedure"
"2","modh dealbhaidh","","a","planning procedure / process"
"2","modh dheamocratach","","a","democratic process"
"2","modh dhà-shreathach","","a","two-tier process"
"2","modh dligheach an lagha","","a","the due process of law"
"2","modh gearain","","a","complaints’ procedure"
"2","modh gheàrr-ùineach","","a","short-termism"
"2","modh phoilitigeach","","a","political process"
"2","modh pragmatach","","a","pragmatic approach"
"2","modh sgrùdaidh","","a","monitoring procedure"
"2","modh smachdachaidh","","a","disciplinary procedure"
"2","modh taghaidh","","a","selection procedure"
"2","modh àrdachaidh","","a","promotion procedure"
"2","modh ùr-ghnàthach","","a","innovative approach"
"2","modh-labhairt","","a","expression (verbal)"
"2","modh-obrach an dèidh taghaidh","","a","post-election procedure"
"2","modh-obrachaidh","","a","process"
"2","modhail","","a","courteous"
"2","modhalachd","","a","courtesy"
"2","modhan","","a","channel"
"2","modhan","","a","channels"
"2","modhan","","a","manner"
"2","modhan","","a","procedure"
"2","modhan","","a","procedures"
"2","modhan","","a","process"
"2","modhan","","a","processes"
"2","modhan coinneimh","","a","meeting procedures"
"2","modhan conaltraidh","","a","channels of communication"
"2","modhan laghail","","a","legal proceedings"
"2","modhan rianachd","","a","channel of procedure"
"2","modhan roinneil","","a","departmental procedures"
"2","modhan staitistigeil","","a","statistical methods"
"2","modhan-obrach","","a","machinery"
"2","modhan-obrach riaghaltais","","a","machinery of government"
"2","moileciuil orgànach","","a","organic molecule (chemistry)"
"2","moit","","a","pride"
"2","moiteil","","a","proud"
"2","mol","","a","advocate"
"2","mol","","a","commend"
"2","mol","","a","counsel"
"2","mol","","a","propose"
"2","mol","","a","recommend"
"2","mol","","a","suggest"
"2","moladh","","a","proposal"
"2","moladh","","a","recommendation"
"2","moladh","","a","suggestion"
"2","moladh","","a","tribute"
"2","moladh a bhreithneachadh","","a","vet a proposal"
"2","moladh a ghabhas obrachadh","","a","viable proposition"
"2","moladh cronachaidh","","a","censure motion"
"2","moladh gun chiall","","a","insane proposal"
"2","molaidhean buidseat","","a","budget proposals"
"2","molaidhean buidseat làithreach","","a","current budget proposals"
"2","momantam","","a","momentum"
"2","monarc","","a","monarch"
"2","monarc bun-reachdail","","a","constitutional monarch"
"2","monarcach","","a","monarchist"
"2","monarcachd","","a","monarchy"
"2","monarcachd bhun-reachdail","","a","constitutional monarchy"
"2","monopolaidh","","a","monopoly"
"2","morair","","a","peer (lord / lady)"
"2","morair beatha","","a","life peer"
"2","morair fad beatha","","a","life peer"
"2","morair na rìoghachd","","a","peer of the realm"
"2","morair oighre","","a","hereditary peer"
"2","morair suidhichte","","a","appointed peer"
"2","moraireachd","","a","peerage"
"2","moralta","","a","moral"
"2","moraltachd","","a","morality"
"2","moraltachd phoblach","","a","public morality"
"2","morgaids","","a","mortgage"
"2","morghan","","a","gravel"
"2","mothachadh","","a","awareness"
"2","mothachadh air uireasbhaidh phearsanta","","a","sense of personal inadequacy"
"2","mothachadh sàbhailteachd","","a","safety awareness"
"2","mothachail","","a","aware of need"
"2","mothachail","","a","responsive"
"2","mothachail","","a","sensitive"
"2","mu dheireadh","","a","immediate"
"2","mu dheireadh","","a","ultimate"
"2","mu thimcheall","","a","concerning"
"2","mullach feòir","","a","grass roof"
"2","munaiseapail","","a","municipal"
"2","mur(a)","","a","unless"
"2","murt-sluaigh","","a","genocide"
"2","màileid teasairginn","","a","rescue package"
"2","màl","","a","rent"
"2","màl bùtha","","a","shop rent"
"2","màl cothromach","","a","fair rent"
"2","màl fearainn","","a","ground / land rent"
"2","màl margaide","","a","market rent"
"2","màl neo-chosgail","","a","affordable rent"
"2","màl oifis","","a","office rent"
"2","màl ìosal","","a","low rent"
"2","màl-shealbhadair","","a","leaseholder"
"2","màl-shealbhadair","","a","tenant"
"2","màl-shealbhadair stèidhichte","","a","sitting tenant"
"2","màl-shealbhadh","","a","leasing"
"2","màl-shealbhadh","","a","tenancy"
"2","màl-shealbhaichte","","a","leasehold"
"2","màthair","","a","mother"
"2","màthair","","a","source"
"2","mèar","","a","mayor"
"2","mèar taghte","","a","elected mayor"
"2","mèinn ghuail","","a","coal mine"
"2","mèinnearachd ghuail","","a","coal mining"
"2","mèirle","","a","robbery"
"2","mèirle bùtha","","a","shoplifting"
"2","mèirleach","","a","looter"
"2","mì-bheusachd","","a","impropriety"
"2","mì-bheusachd","","a","indecency"
"2","mì-bhreithneachadh","","a","misjudgment"
"2","mì-bhreithnich","","a","misjudge"
"2","mì-bhuaidheach","","a","defeatist"
"2","mì-bhuaidheachas","","a","defeatism"
"2","mì-bhuileachadh","","a","abuse"
"2","mì-bhuileachadh air ùghdarras","","a","abuse of authority"
"2","mì-bhuilich","","a","abuse (power)"
"2","mì-cheadaich","","a","disallow"
"2","mì-cheart","","a","unjust"
"2","mì-cheart gu poilitigeach","","a","politically incorrect"
"2","mì-chinnt","","a","uncertainty"
"2","mì-chleachdadh","","a","malpractice"
"2","mì-chliù","","a","disrepute"
"2","mì-chliù a tharraing air rud","","a","bring something into disrepute"
"2","mì-chliùiteach","","a","defamatory"
"2","mì-chliùiteach","","a","disreputable"
"2","mì-chliùthachadh","","a","defamation"
"2","mì-chliùthaich","","a","defame"
"2","mì-chliùthaich","","a","discredit"
"2","mì-chneasta","","a","indecent"
"2","mì-chneasta","","a","unholy"
"2","mì-choileanadh (dligheach)","","a","misfeasance"
"2","mì-chomhairleach","","a","ill-advised"
"2","mì-chothrom","","a","disadvantage"
"2","mì-chothromach","","a","unfair"
"2","mì-chreideas","","a","discredit"
"2","mì-chreidmheach","","a","heretic"
"2","mì-chreidmheach","","a","heretical"
"2","mì-chuimseach","","a","disproportionate"
"2","mì-chàilear","","a","distasteful"
"2","mì-chòrd","","a","mismatch"
"2","mì-chòrdadh","","a","mismatch"
"2","mì-earbsa","","a","misgivings"
"2","mì-earbsach","","a","cynical"
"2","mì-fhortanach","","a","unfortunate"
"2","mì-fhreagarrach","","a","unfit for purpose"
"2","mì-fhreagarrach","","a","unsuitable"
"2","mì-fhreagarrach","","a","unworthy"
"2","mì-ghiùlan","","a","misconduct"
"2","mì-ghnàthachadh","","a","abuse"
"2","mì-ghnàthachadh air pribhleid","","a","abuse of privilege"
"2","mì-ghnàthachadh air suidheachadh ùghdarrasach","","a","abuse of a dominant position"
"2","mì-ghnàthachadh air ùghdarras","","a","abuse of authority"
"2","mì-ghnàthachadh chòraichean daonna","","a","human rights abuse"
"2","mì-ghnàthachadh lionn-sgaoilidh","","a","solvent abuse"
"2","mì-ghnàthaich","","a","abuse (physically)"
"2","mì-ghnìomh","","a","misdemeanour"
"2","mì-ghnìomh a dhèanamh","","a","commit a misdemeanour"
"2","mì-iomchaidh","","a","compromising"
"2","mì-iomchaidh","","a","improper"
"2","mì-iomchaidheachd","","a","improper conduct"
"2","mì-iomchaidheachd","","a","impropriety"
"2","mì-laghail","","a","illegal"
"2","mì-laghail","","a","unlawful"
"2","mì-laghalachd","","a","illegality"
"2","mì-laghalachd","","a","lawlessness"
"2","mì-leas","","a","disadvantage"
"2","mì-leasaich","","a","disadvantage"
"2","mì-mhodhail","","a","discourteous"
"2","mì-oileanach","","a","unedifying"
"2","mì-onair","","a","dishonesty"
"2","mì-onair","","a","dishonour"
"2","mì-onaireach","","a","sleazy"
"2","mì-onarach","","a","dishonest"
"2","mì-reusanta","","a","unreasonable"
"2","mì-rian","","a","disorder"
"2","mì-rianachd","","a","maladministration"
"2","mì-rianail","","a","disorderly"
"2","mì-riochdachadh","","a","misrepresentation"
"2","mì-riochdaich","","a","misrepresent"
"2","mì-sgiobalta","","a","untidy"
"2","mì-sheirbheis","","a","disservice"
"2","mì-shàbhailte","","a","unsafe"
"2","mì-shòisealta","","a","unsocial"
"2","mì-tharbhach","","a","counterproductive"
"2","mì-theagaisg","","a","misinstruct"
"2","mì-thlachd (an aghaidh)","","a","backlash"
"2","mì-thlachdmhor","","a","unedifying"
"2","mì-thoileachas fad is farsaing","","a","widespread discontent"
"2","mì-thràthail","","a","ill-timed"
"2","mì-thràthail","","a","inopportune"
"2","mì-thuig","","a","misconstrue"
"2","mì-thuig","","a","misjudge"
"2","mì-thuigse","","a","misapprehension"
"2","mì-thuigse","","a","misjudgment"
"2","mì-thuigse a bhith aig neach (air cùis)","","a","labour under a misapprehension"
"2","mìneachadh","","a","definition"
"2","mìneachadh","","a","explanation"
